,Diversity,size
155,0.2599532028784003,200
156,0.2645114601506662,200
157,0.2696060978976009,200
158,0.24656268634093798,200
159,0.2545964236877021,200
160,0.25560729950353434,200
161,0.27714317870006966,200
162,0.3238510210056488,200
163,0.2529925619331592,200
164,0.27165277988137254,200
165,0.333731673147034,200
166,0.2801956292208995,200
167,0.27125223633172574,200
168,0.2654126897645288,200
169,0.28290257560714877,200
170,0.27201475064650743,200
171,0.31505605507731727,200
172,0.25739231201439045,200
173,0.27499264728188494,200
174,0.2815215319702498,200
175,0.28553418536981034,200
176,0.27072129827117386,200
177,0.31018741487930934,200
178,0.2951212548788934,200
179,0.30333482161932873,200
180,0.25185042376025457,200
181,0.2718467993170931,200
182,0.28829831538100414,200
183,0.2897506045066249,200
184,0.24841449410654273,200
185,0.30823773690980927,200
186,0.2930999950116401,200
187,0.3132256184736175,200
188,0.2605167240720883,200
189,0.27039985485468465,200
190,0.24280964894549925,200
191,0.2982525727410179,200
192,0.24797284496151234,200
193,0.260786478995794,200
194,0.30044246311774214,200
195,0.3479513754521102,200
196,0.301783812024166,200
197,0.27026406693373395,200
198,0.26537622485672246,200
199,0.25088055520152097,200
200,0.3141232475776403,300
201,0.22592673866400043,300
202,0.26375973746125503,300
203,0.28424613257017334,300
204,0.2445297223441401,300
205,0.3252880644247807,300
206,0.29135452539410844,300
207,0.3006183003419123,300
208,0.2694312931625376,300
209,0.2883371258275728,300
210,0.22658189791541222,300
211,0.2954518805519904,300
212,0.26537674940372313,300
213,0.2553191311038348,300
214,0.2971207509140638,300
215,0.24586637560992264,300
216,0.2585818622285955,300
217,0.28695094710149344,300
218,0.3268210122805216,300
219,0.2810705380975381,300
220,0.2993593483873179,300
221,0.28655833190151064,300
222,0.23972895196467522,300
223,0.2793038939718984,300
224,0.2897966895679855,300
225,0.2706446786644197,300
226,0.2841018757526992,300
227,0.28028401285770055,300
228,0.23558133414140997,300
229,0.3078152949072478,300
230,0.2579005155792697,300
231,0.288674807717157,300
232,0.3409280923856494,300
233,0.2565183218747894,300
234,0.2480256198026504,300
235,0.2746500932714521,300
236,0.3150941623741224,300
237,0.28113811577770187,300
238,0.30318853568746634,300
239,0.2607903300124429,300
240,0.2621134479738838,300
241,0.2758976839223921,300
242,0.26659291650433187,300
243,0.2964954108270272,300
244,0.25175651036283014,300
245,0.31811373466891846,300
246,0.29455296164404404,300
247,0.24306422535930972,300
248,0.2750586563255735,300
249,0.2994845472303604,300
250,0.30617537366506176,300
251,0.2522683140563254,300
252,0.2695774543070214,300
253,0.2507340507439794,300
254,0.30973563132745663,300
255,0.29243913949283457,300
256,0.3067238906865951,300
257,0.29841331754316786,300
258,0.26846146200457566,300
259,0.2980784749668192,300
260,0.2793423505536572,300
261,0.2790845480680888,300
262,0.3222849020732257,300
263,0.2605639376909962,300
264,0.26075588462957733,300
265,0.2888452809186275,300
266,0.29411780268627186,300
267,0.2575382652779064,300
268,0.2795174891525472,300
269,0.2870115486668288,300
270,0.27497178487371016,300
271,0.26511807028580264,300
272,0.2968821568879768,300
273,0.2604638715233462,300
274,0.26441264021516625,300
275,0.2591295647285442,300
276,0.3027452289690967,300
277,0.2403420990678448,300
278,0.25469936554651074,300
279,0.2846926896610416,300
280,0.3079251398596181,300
281,0.268865742089948,300
282,0.24581358344066853,300
283,0.2598563903440044,300
284,0.23753296489675604,300
285,0.28698741333065564,300
286,0.2986342384752428,300
287,0.2650601052333056,300
288,0.28165889731474364,300
289,0.273094995600475,300
290,0.2956157037941971,300
291,0.2821273036617937,300
292,0.2998119341912705,300
293,0.2735162179526887,300
294,0.27415413034678804,300
295,0.2553306665577429,300
296,0.25738964564384664,300
297,0.2359474490164482,300
298,0.248060042438768,300
299,0.23140225518930882,300
300,0.2577714712791861,400
301,0.29686674723893364,400
302,0.2866012472202602,400
303,0.2882379127611139,400
304,0.2441829858822665,400
305,0.24482925715314913,400
306,0.29742055081213725,400
307,0.28026489997322357,400
308,0.31617523863521063,400
309,0.29461293579388387,400
310,0.26066485278599705,400
311,0.261552207370091,400
312,0.25360043035635177,400
313,0.261817518499892,400
314,0.2807111049925176,400
315,0.2555611810231321,400
316,0.2685137121741494,400
317,0.2651446752627929,400
318,0.2765330265767995,400
319,0.3042535835401521,400
320,0.2943099186957729,400
321,0.28517502711553666,400
322,0.2669067329521335,400
323,0.2765905695308394,400
324,0.27971121243377,400
325,0.27545013756044345,400
326,0.2670065345028406,400
327,0.24297785291225796,400
328,0.27137514405491464,400
329,0.29646666276829686,400
330,0.3040584700023782,400
331,0.23551699221221262,400
332,0.2552638244943497,400
333,0.2741919843540244,400
334,0.2668509245285099,400
335,0.2753333166775317,400
336,0.2748494375856024,400
337,0.2518975058626051,400
338,0.29360697236451033,400
339,0.2787723528477128,400
340,0.27778411747890247,400
341,0.27512724121537147,400
342,0.2733299676102052,400
343,0.2662261593968267,400
344,0.27494934822366246,400
345,0.24518023491896623,400
346,0.26565112403646185,400
347,0.3001460115828312,400
348,0.2821383954461234,400
349,0.26258155850329024,400
350,0.28963622534644534,400
351,0.26417380774882654,400
352,0.26383563446036035,400
353,0.25871319627576506,400
354,0.2901936082765791,400
355,0.26069827444970634,400
356,0.2351238038976837,400
357,0.2357995514789085,400
358,0.2686166423965182,400
359,0.29656192640033746,400
360,0.24897232865040966,400
361,0.2731030975535104,400
362,0.2739544773349812,400
363,0.31962221566173044,400
364,0.2747667858559973,400
365,0.2760530344207751,400
366,0.25469260329885907,400
367,0.3009677373715269,400
368,0.27368283723005243,400
369,0.275895494346808,400
370,0.24793723272796067,400
371,0.2973610210243586,400
372,0.2622438549652393,400
373,0.30511686452696823,400
374,0.24068194808084983,400
375,0.289709271199062,400
376,0.24779360549833185,400
377,0.27043575370935347,400
378,0.2622677982717818,400
379,0.2470353827725213,400
380,0.2993467225803192,400
381,0.2779468130449252,400
382,0.2870995695104991,400
383,0.2811161959599008,400
384,0.24498344537905212,400
385,0.27185187618152,400
386,0.2447564540788076,400
387,0.30612867534434896,400
388,0.26037165535461804,400
389,0.3460875010821666,400
390,0.2358144324259392,400
391,0.25699007825423525,400
392,0.2753248203270347,400
393,0.27642202914415887,400
394,0.2875269278098198,400
395,0.2885925500375559,400
396,0.23643267859135925,400
397,0.2589927222150814,400
398,0.2790581498515649,400
399,0.2464918312224773,400
400,0.29167377759123436,500
401,0.23458454111772525,500
402,0.24858551467745818,500
403,0.2798780562735399,500
404,0.26615057794778924,500
405,0.274349390298928,500
406,0.2786333158536005,500
407,0.2838420961049525,500
408,0.2907019294566604,500
409,0.2560099631199014,500
410,0.24534353615019966,500
411,0.308187045653177,500
412,0.3021379702167492,500
413,0.29522794080673903,500
414,0.2781476425378151,500
415,0.256023178732074,500
416,0.27792143282586423,500
417,0.2737801833622055,500
418,0.2805075601698822,500
419,0.2686030783940179,500
420,0.29261615818261455,500
421,0.2563867940963588,500
422,0.27454658101404494,500
423,0.24944089552855678,500
424,0.26853860409446006,500
425,0.28454308662590194,500
426,0.2922384659692668,500
427,0.2604092580244998,500
428,0.2635235979763171,500
429,0.31606323191845614,500
430,0.2894248403388247,500
431,0.27505012052563227,500
432,0.2925770964816136,500
433,0.25514712114971444,500
434,0.2926490671985841,500
435,0.2507529753176483,500
436,0.27103861076583613,500
437,0.27474146823739504,500
438,0.29626771109221617,500
439,0.2792201434714467,500
440,0.27203326237134645,500
441,0.28985888872124016,500
442,0.33332887733094907,500
443,0.2635413521339424,500
444,0.2552878638036986,500
445,0.2884047225223262,500
446,0.289344629192485,500
447,0.25867767970740063,500
448,0.2969711089673581,500
449,0.26051132630500856,500
450,0.30650082651348115,500
451,0.2568955357709259,500
452,0.3108460392788643,500
453,0.25369433422720683,500
454,0.27493458643207985,500
455,0.2698082011731178,500
456,0.3015991383854262,500
457,0.29255438637620806,500
458,0.24874831094618347,500
459,0.24466921956232784,500
460,0.2646975142241764,500
461,0.2772883321721529,500
462,0.2859601727130928,500
463,0.2765460401473776,500
464,0.24171166112007827,500
465,0.27181968560591496,500
466,0.2550229670049399,500
467,0.23340595335662603,500
468,0.27514569483562934,500
469,0.2703621232319354,500
470,0.2636595278043744,500
471,0.2777144118066745,500
472,0.29674417927441,500
473,0.2741586772880921,500
474,0.27480289764967275,500
475,0.2600191718489819,500
476,0.29747255448199594,500
477,0.2754387525649813,500
478,0.28398980221744197,500
479,0.2993467785666246,500
480,0.28122424648160504,500
481,0.2949840316631929,500
482,0.25747009679592153,500
483,0.26117214664937255,500
484,0.28914752629669055,500
485,0.2598638467361695,500
486,0.2155696556300481,500
487,0.3010612053203202,500
488,0.2661504090488369,500
489,0.29178392596150676,500
490,0.3031956637807926,500
491,0.2567966036366441,500
492,0.2812241980539085,500
493,0.26578456343097173,500
494,0.25951664481067516,500
495,0.25491065880585073,500
496,0.2760846346100882,500
497,0.25509601171524465,500
498,0.27033586582757274,500
499,0.25505175352037696,500
500,0.25796790275605347,600
501,0.3030576566850418,600
502,0.24757447171487149,600
503,0.26545210503780753,600
504,0.28946604208630156,600
505,0.29129891029457217,600
506,0.24707382240506334,600
507,0.2535302666831903,600
508,0.23442858358538823,600
509,0.2550884145390616,600
510,0.27462305315101565,600
511,0.29994800670246663,600
512,0.2674900855532441,600
513,0.2543456433068816,600
514,0.26255998648848716,600
515,0.31871975130726765,600
516,0.2573949806242833,600
517,0.24862256372955835,600
518,0.25996922164561037,600
519,0.26041834077091675,600
520,0.29032575189917975,600
521,0.2733796866664342,600
522,0.26729016508798814,600
523,0.2759713956325369,600
524,0.24303749489231008,600
525,0.2620614454043038,600
526,0.28327735715424657,600
527,0.26581931015114635,600
528,0.30465187352812695,600
529,0.29144170537851244,600
530,0.2736495311200559,600
531,0.2522450685433715,600
532,0.2702161239838976,600
533,0.24942127998189326,600
534,0.2688642594412199,600
535,0.257060198877408,600
536,0.2609838856343705,600
537,0.28714825282381745,600
538,0.24424007306268744,600
539,0.25489470246804863,600
540,0.2806398872167928,600
541,0.2570691862940475,600
542,0.26549715875991564,600
543,0.28180533767369964,600
544,0.26555579351363495,600
545,0.2553744145302902,600
546,0.28718064270572974,600
547,0.23457275903867894,600
548,0.27486588153126507,600
549,0.28919663519267547,600
550,0.26247932934838397,600
551,0.2575252244116783,600
552,0.2578216806296009,600
553,0.26602812454644237,600
554,0.24280511716246422,600
555,0.2821117107282188,600
556,0.2701201771688247,600
557,0.25986555441864984,600
558,0.3044767728758827,600
559,0.2799637174795177,600
560,0.291811203955114,600
561,0.2842511083295596,600
562,0.27269286305836704,600
563,0.2387882052104306,600
564,0.2833882263616157,600
565,0.26271875952904516,600
566,0.24687989408871214,600
567,0.2890839062198526,600
568,0.2814320191344642,600
569,0.27621224508355635,600
570,0.2491059727671858,600
571,0.27975097724524445,600
572,0.29407384731104685,600
573,0.2691673776150362,600
574,0.2595528626996418,600
575,0.23158268546642471,600
576,0.27224352506293165,600
577,0.27728251625597855,600
578,0.2729744845123676,600
579,0.2885296566382789,600
580,0.2745907295521889,600
581,0.24611045757460942,600
582,0.25864638196990875,600
583,0.2621191654262316,600
584,0.22722243897662447,600
585,0.2904138674033269,600
586,0.2777868153004421,600
587,0.27290467738553253,600
588,0.30894802238982566,600
589,0.2586266373783606,600
590,0.26241644036322903,600
591,0.26837035838461004,600
592,0.28726294573478545,600
593,0.23075344868877792,600
594,0.2740807287689907,600
595,0.30820989478091115,600
596,0.2706231448343552,600
597,0.2910942653142636,600
598,0.26591141777298294,600
599,0.28702330257430975,600
600,0.2539073568905861,800
601,0.25111594086684336,800
602,0.24873193106653654,800
603,0.27158253559874695,800
604,0.2801469668554299,800
605,0.31815239038745685,800
606,0.27043322071411685,800
607,0.23250585498508475,800
608,0.278260185048405,800
609,0.2526030101003238,800
610,0.2601741886479219,800
611,0.25729141883435674,800
612,0.2555933187066244,800
613,0.2438275591477866,800
614,0.250147973377353,800
615,0.2809958544432842,800
616,0.2772089085382285,800
617,0.2976287749094448,800
618,0.29086830279573955,800
619,0.2664182796759793,800
620,0.27993256682697143,800
621,0.25750568065817653,800
622,0.2648876377609619,800
623,0.2552048356271312,800
624,0.29346606590260693,800
625,0.28649956836178536,800
626,0.29363600077393864,800
627,0.28079049584386634,800
628,0.2786864144647519,800
629,0.2786762906425309,800
630,0.28010913406056226,800
631,0.2906883768531108,800
632,0.2960113485245533,800
633,0.29846386184048307,800
634,0.2591733782239993,800
635,0.2309756113860527,800
636,0.2647603221138166,800
637,0.30315030000924087,800
638,0.26293348412477013,800
639,0.27964619429710197,800
640,0.27738345449714674,800
641,0.29114618939102377,800
642,0.25659461110486703,800
643,0.2844348101696095,800
644,0.2717721914831586,800
645,0.2924462666303196,800
646,0.2779011244245672,800
647,0.2713160822204889,800
648,0.2514687513109026,800
649,0.27671317331569617,800
650,0.27373816966728887,800
651,0.28516230841081536,800
652,0.24856464538575915,800
653,0.24081545565209958,800
654,0.27534240505834007,800
655,0.2620730842764495,800
656,0.28351976298429266,800
657,0.2641276590922834,800
658,0.26381093511902676,800
659,0.26319186739056655,800
660,0.2847668698076597,800
661,0.2797758996775696,800
662,0.2744809854717641,800
663,0.23071027138934241,800
664,0.24880192263571832,800
665,0.28622714124468396,800
666,0.27526731484348765,800
667,0.2921745939261061,800
668,0.2501452020013909,800
669,0.27224251388602166,800
670,0.2955613936200196,800
671,0.26999136978889526,800
672,0.26621392174599845,800
673,0.2602928579391956,800
674,0.2728413301305622,800
675,0.25676438050520184,800
676,0.2591257097682518,800
677,0.25159611445666336,800
678,0.26615810581149113,800
679,0.27118277504296345,800
680,0.2674825111927072,800
681,0.2579001873817513,800
682,0.26578203329070244,800
683,0.2642169223804792,800
684,0.269615205443076,800
685,0.2921225723314647,800
686,0.26574229856811926,800
687,0.2512534527197607,800
688,0.2611108199095698,800
689,0.28562105805379073,800
690,0.25903757943435535,800
691,0.25095494370326105,800
692,0.3006856466632111,800
693,0.25761172830941326,800
694,0.2906397580761126,800
695,0.2839494409081987,800
696,0.26861810587856316,800
697,0.24741852508743736,800
698,0.2651282638080897,800
699,0.265901145689478,800
700,0.2799291645631461,1000
701,0.2559846969030866,1000
702,0.2682133036936227,1000
703,0.2554618157218597,1000
704,0.2525918520765819,1000
705,0.24888967276632593,1000
706,0.3088195703507858,1000
707,0.2615318897180736,1000
708,0.2645153661495614,1000
709,0.26718032310003337,1000
710,0.28193561204963147,1000
711,0.26978667705076864,1000
712,0.24524769698788912,1000
713,0.2840801853648795,1000
714,0.24996738306785551,1000
715,0.29118299404815834,1000
716,0.26420687429120865,1000
717,0.27069020819744544,1000
718,0.27734868052679656,1000
719,0.27971214483390205,1000
720,0.26373213972099174,1000
721,0.2662349264500498,1000
722,0.2687555599667783,1000
723,0.2633367745087438,1000
724,0.2718049889283358,1000
725,0.2584111852158487,1000
726,0.24221851630317243,1000
727,0.2885212011969216,1000
728,0.24768545888777432,1000
729,0.2573305291104516,1000
730,0.2867293489122221,1000
731,0.28481219034018007,1000
732,0.2773111384947054,1000
733,0.2702132609791209,1000
734,0.25753673457870857,1000
735,0.2446158310217696,1000
736,0.25769856234219035,1000
737,0.238531798381342,1000
738,0.27550330056172084,1000
739,0.27122188793620544,1000
740,0.2649124799064341,1000
741,0.2901568788559869,1000
742,0.2771585709125843,1000
743,0.2599203403401708,1000
744,0.270326503991763,1000
745,0.2631632205715629,1000
746,0.2593902624065397,1000
747,0.2876701720192295,1000
748,0.2525764065040487,1000
749,0.26727080112016066,1000
750,0.23406604451939284,1000
751,0.2629070035077433,1000
752,0.2719305607209437,1000
753,0.25752143709548475,1000
754,0.2650073850959874,1000
755,0.25782876575761393,1000
756,0.2610256492716447,1000
757,0.2620904215635592,1000
758,0.2766954256996144,1000
759,0.2770090117468439,1000
760,0.28174605437082373,1000
761,0.23646590316172988,1000
762,0.26264928006537597,1000
763,0.2555378398253377,1000
764,0.26719007865955813,1000
765,0.25865597805282037,1000
766,0.2539392027699257,1000
767,0.26043732023872496,1000
768,0.26653060848356114,1000
769,0.2758502211697992,1000
770,0.260002496400829,1000
771,0.24450518124251822,1000
772,0.3038514783711392,1000
773,0.2727024299514521,1000
774,0.26289780747211366,1000
775,0.27988147887660525,1000
776,0.2574929847586898,1000
777,0.2654273533168318,1000
778,0.23752323815635704,1000
779,0.2697743080964748,1000
780,0.2986383992757429,1000
781,0.27300191308184446,1000
782,0.26403270467325457,1000
783,0.27744504067809916,1000
784,0.28902181959175083,1000
785,0.268515608161863,1000
786,0.27696134144657314,1000
787,0.24569418769879653,1000
788,0.25166575447353223,1000
789,0.26975640037418874,1000
790,0.27604522189028696,1000
791,0.31642675591795544,1000
792,0.2561028630776968,1000
793,0.26069178100389523,1000
794,0.2628594171857534,1000
795,0.2706367343122169,1000
796,0.27653971416653733,1000
797,0.2807145890525807,1000
798,0.24953927998317937,1000
799,0.27390664933130443,1000
800,0.2616811550226062,2000
801,0.26940571297732296,2000
802,0.25903757498562024,2000
803,0.2684642088821589,2000
804,0.2610149772998109,2000
805,0.2714457316523453,2000
806,0.2698005741406771,2000
807,0.2860810434768585,2000
808,0.27612047606832446,2000
809,0.2635806537628043,2000
810,0.27802992822388695,2000
811,0.27069190595268755,2000
812,0.287996252377905,2000
813,0.26897591774939766,2000
814,0.26562336869039654,2000
815,0.2603096152936586,2000
816,0.26379210660170394,2000
817,0.2730835263800834,2000
818,0.2579556743890284,2000
819,0.2717728147531201,2000
820,0.2731854735714587,2000
821,0.2733650284731557,2000
822,0.2741655475218427,2000
823,0.2578058194877347,2000
824,0.2685689234410374,2000
825,0.26970953118173796,2000
826,0.2654981996918618,2000
827,0.2828365290110311,2000
828,0.28083821514684,2000
829,0.2851686405055889,2000
830,0.27917656740225383,2000
831,0.27532842743977354,2000
832,0.2577604019245438,2000
833,0.27189368898743665,2000
834,0.267664036280716,2000
835,0.2634659187821275,2000
836,0.2629003030654372,2000
837,0.2878898022363339,2000
838,0.26731471990844397,2000
839,0.2846986311994227,2000
840,0.2687940299164198,2000
841,0.2737733749657945,2000
842,0.27756154186304116,2000
843,0.26482330990687053,2000
844,0.2508338965368774,2000
845,0.27855606499199825,2000
846,0.2731185738817282,2000
847,0.2707732971298748,2000
848,0.26271889773915996,2000
849,0.27180541114561413,2000
850,0.28122275941111574,2000
851,0.2601849847983776,2000
852,0.27436520290926647,2000
853,0.2504293537886479,2000
854,0.25190815842080966,2000
855,0.2899031490895546,2000
856,0.2726569243393776,2000
857,0.2513491147791146,2000
858,0.2699622622045165,2000
859,0.27896735371495446,2000
860,0.2733196798936258,2000
861,0.26199686022256025,2000
862,0.25575405066746476,2000
863,0.28706217444979815,2000
864,0.26351447551310486,2000
865,0.2611355713524412,2000
866,0.2660191756445514,2000
867,0.28328671884655854,2000
868,0.26205954723590286,2000
869,0.2562213836550096,2000
870,0.2565910181627467,2000
871,0.26501069597331656,2000
872,0.2589171562508202,2000
873,0.26890322371104447,2000
874,0.2948952282951266,2000
875,0.28894019846716734,2000
876,0.28327504011857607,2000
877,0.26525510658928203,2000
878,0.26870740919043073,2000
879,0.27284049971556995,2000
880,0.25516024259913295,2000
881,0.28651582850916735,2000
882,0.2610396757728976,2000
883,0.26130654321520846,2000
884,0.2644743636846359,2000
885,0.24498142769110606,2000
886,0.2770764210328917,2000
887,0.28542627060019427,2000
888,0.2714290116157808,2000
889,0.28032248432432144,2000
890,0.2568431133631024,2000
891,0.2672299231429753,2000
892,0.27736276115237213,2000
893,0.25693239936739676,2000
894,0.27423048498688557,2000
895,0.263166491560818,2000
896,0.260480164166432,2000
897,0.2662021936719606,2000
898,0.2627081131249822,2000
899,0.2900209797009495,2000
