,Disagreement,size
0,0.04654400861524776,100
1,0.04083851584779676,100
2,0.03337730850088192,100
3,0.036630889338736074,100
4,0.0480740881162165,100
5,0.04960424828777649,100
6,0.03257088042037577,100
7,0.056439818909131176,100
8,0.041449483397379694,100
9,0.03808183361365948,100
10,0.05207949882914833,100
11,0.04272134045983374,100
12,0.04099905739707852,100
13,0.051196307414851414,100
14,0.039348174020945675,100
15,0.046932917493148305,100
16,0.03571330019557468,100
17,0.04667180516027002,100
18,0.038753287045487105,100
19,0.05048498268919976,100
20,0.0672407512878083,100
21,0.044607089657005765,100
22,0.02253167730598673,100
23,0.046508385065367294,100
24,0.03682286850650733,100
25,0.03543306468222005,100
26,0.03720583810777499,100
27,0.056995572203373084,100
28,0.02935362996704219,100
29,0.038286480309888335,100
30,0.04845909310577687,100
31,0.04520074143380624,100
32,0.038769323917053886,100
33,0.04414263300223932,100
34,0.046592769074182395,100
35,0.03484887069600939,100
36,0.045975998379020076,100
37,0.029590094081992913,100
38,0.04853989047533477,100
39,0.04884284729137521,100
40,0.039362216824829,100
41,0.05125725893337129,100
42,0.0493338871421301,100
43,0.07503809424028976,100
44,0.0377870839314321,100
45,0.037295035862108104,100
46,0.03830312860827467,100
47,0.03812987086812963,100
48,0.033800268155671005,100
49,0.05861777950710874,100
50,0.04037350299800572,100
51,0.043334222673845645,100
52,0.05009928041664427,100
53,0.04835569944338386,100
54,0.044067344539679865,100
55,0.03895711874638132,100
56,0.04201156127566284,100
57,0.030405543728920743,100
58,0.045649979603145166,100
59,0.05033976891688904,100
60,0.0431182859556065,100
61,0.03427358611513962,100
62,0.04967727616107432,100
63,0.0419514058788328,100
64,0.034280810111348904,100
65,0.05878044587464518,100
66,0.032650330415838376,100
67,0.042989556680158116,100
68,0.03509843098203285,100
69,0.0389912368696799,100
70,0.034846080551558335,100
71,0.029644137915567904,100
72,0.03066385335927261,100
73,0.03288656456860938,100
74,0.039940939644392055,100
75,0.03756630316635978,100
76,0.03612332453971739,100
77,0.038117263047353904,100
78,0.03189850411037787,100
79,0.026851705000171058,100
80,0.04346357259181716,100
81,0.038449643088607814,100
82,0.03009522257168478,100
83,0.04231889127758277,100
84,0.046093713658676976,100
85,0.03883678156489991,100
86,0.04025774819968956,100
87,0.037429224393435975,100
88,0.04684862532328626,100
89,0.04946552986134757,100
90,0.06038860322303023,100
91,0.038045756272305775,100
92,0.053052866317040856,100
93,0.04506553334094339,100
94,0.0354823055075594,100
95,0.049428348710362856,100
