,Disagreement,size
0,0.7400585373669634,100
1,0.6579838162735774,100
2,0.5397933434962593,100
3,0.41623122576573585,100
4,0.5461164250366825,100
5,0.4339677032024414,100
6,0.3811128237770071,100
7,0.7482172473167323,100
8,0.4505305838626621,100
9,0.5218465535230062,100
10,0.5303390010546143,100
11,0.35674110768713607,100
12,0.6923612386628631,100
13,0.4065812597112323,100
14,0.5108976400561758,100
15,0.44659865360728823,100
16,0.5542088257370515,100
17,0.6351358006027901,100
18,0.5986996574233828,100
19,0.4520620389731575,100
20,0.5261509417199531,100
21,0.34426575667014747,100
22,0.5663836537436748,100
23,0.470838779317198,100
24,0.6143631334564958,100
25,0.4886713770653081,100
26,0.47764224118103155,100
27,0.46937922432446955,100
28,0.5425388580560911,100
29,0.4916293528406389,100
30,0.5469497833028605,100
31,0.434584997407195,100
32,0.41790292122293504,100
33,0.47498148787161226,100
34,0.5375129893187103,100
35,0.6645105979562329,100
36,0.6421268520134129,100
37,0.579775644457538,100
38,0.4022667083946847,100
39,0.6799710204802917,100
40,0.45416839345820614,100
41,0.549741047758767,100
42,0.5354313819726798,100
43,0.5964526619371925,100
44,0.49610944780388505,100
45,0.4134833355622603,100
46,0.5360598432088318,100
47,0.49892581710598954,100
48,0.501807499217924,100
49,0.48224796862786606,100
50,0.36166381537540293,100
51,0.579339175519849,100
52,0.5272913311080747,100
53,0.6333927258569025,100
54,0.5006778581904886,100
55,0.5938346293474385,100
56,0.47597561220096735,100
57,0.624261569512301,100
58,0.5343567331258864,100
59,0.612210276545254,100
60,0.5278575133239019,100
61,0.4850142396729932,100
62,0.5634100678988501,100
63,0.5116905492648112,100
64,0.49510371417987703,100
65,0.47616367668532267,100
66,0.5408792499079448,100
67,0.5888067661675246,100
68,0.46478152686223817,100
69,0.5982642339852535,100
70,0.41202385212440773,100
71,0.5546995478909493,100
72,0.5168389270938156,100
73,0.4947452708089306,100
74,0.49534032732592215,100
75,0.5187296456655411,100
76,0.5666002470415648,100
77,0.5482859426210086,100
78,0.4442407425235246,100
79,0.5207534147821371,100
80,0.6448876668523043,100
81,0.4987959501588868,100
82,0.4906684480904784,100
83,0.49401666355718116,100
84,0.4853742259577434,100
85,0.6101304733134699,100
86,0.6570828659565733,100
87,0.5368203100272313,100
88,0.3924294059831393,100
89,0.582013668545452,100
90,0.46756274884719684,100
91,0.5316058497877207,100
92,0.46433805917913035,100
93,0.5086284975834413,100
94,0.48494993764079,100
95,0.48681108030995407,100
96,0.5990920309708531,100
97,0.5434691328001615,100
98,0.6607128949811559,100
99,0.4027453763195537,100
100,0.5105538036407715,200
101,0.4598906651368808,200
102,0.5405819000296047,200
103,0.3944676415709687,200
104,0.5526552064887473,200
105,0.528724119558308,200
106,0.5606602494965492,200
107,0.5466070598306958,200
108,0.5573076151213647,200
109,0.5652528550618576,200
110,0.4470043028363272,200
111,0.5193948700640223,200
112,0.41105415624744857,200
113,0.5763996296285699,200
114,0.4867603281035228,200
115,0.35883578011395983,200
116,0.5824095851324944,200
117,0.4590345303811988,200
118,0.5040110951435312,200
119,0.47044135964343226,200
120,0.5991861783448571,200
121,0.4280059201435179,200
122,0.5304990528097753,200
123,0.4778740082834749,200
124,0.4171765910210832,200
125,0.5101843733528241,200
126,0.4739494699498574,200
127,0.532535207000048,200
128,0.6185075067504198,200
129,0.5591647573494418,200
130,0.4986009352053709,200
131,0.45846386939982986,200
132,0.5293256486578795,200
133,0.40391064593343906,200
134,0.46854279627561124,200
135,0.4627928789023329,200
136,0.6203438069870182,200
137,0.5072724926697602,200
138,0.46480299140112313,200
139,0.5426391987752675,200
140,0.42150800453662024,200
141,0.4374412287521458,200
142,0.44308652444797203,200
143,0.49316025621371723,200
144,0.6245871492310954,200
145,0.6195803370936056,200
146,0.5000367726956477,200
147,0.6189536544562928,200
148,0.48661552258727314,200
149,0.39066693514801615,200
150,0.5063823508124764,200
151,0.5228446569450687,200
152,0.4172847566446952,200
153,0.4456145072973072,200
154,0.5077663308929623,200
155,0.50570035235601,200
156,0.4924480740594191,200
157,0.5019848528373089,200
158,0.44924205595269984,200
159,0.43717300226080164,200
160,0.4311934983438681,200
161,0.476577403136787,200
162,0.6419299798995155,200
163,0.43647727093137034,200
164,0.48112988031953907,200
165,0.6243621542074476,200
166,0.44966100122369485,200
167,0.48617942185107627,200
168,0.4854759313902589,200
169,0.5365974286414061,200
170,0.49094468413095427,200
171,0.6024639247321172,200
172,0.49321037801338324,200
173,0.4668290251743838,200
174,0.534468145660342,200
175,0.5467641549650455,200
176,0.4620353161557625,200
177,0.6116919465289324,200
178,0.4773888763545267,200
179,0.5291971725919922,200
180,0.43714943961403496,200
181,0.4981227157543321,200
182,0.5527558188106303,200
183,0.5475521409968713,200
184,0.4374130172472948,200
185,0.5973286689117956,200
186,0.5952967261906833,200
187,0.5300195232248914,200
188,0.4924762766167218,200
189,0.4919928472843034,200
190,0.40378143913844355,200
191,0.5749592893207026,200
192,0.4414433986841512,200
193,0.5274789900810639,200
194,0.579379831611587,200
195,0.6685006317431659,200
196,0.5654647593745347,200
197,0.4521049498800966,200
198,0.47223610516820785,200
199,0.4071274838572071,200
200,0.5652914947239347,300
201,0.3983615689289463,300
202,0.4353987774745144,300
203,0.5020469851122241,300
204,0.40849500068231176,300
205,0.6318499330712006,300
206,0.528679769184848,300
207,0.5343617858476687,300
208,0.4393683820258128,300
209,0.5321020164951995,300
210,0.3727754053823082,300
211,0.5760170649952837,300
212,0.4710935231058281,300
213,0.48009211998256296,300
214,0.5708016261013429,300
215,0.4859097451486322,300
216,0.4533997125967921,300
217,0.5340831964181665,300
218,0.6380886097478624,300
219,0.48803539466245294,300
220,0.5453412557840189,300
221,0.5479691092293091,300
222,0.4022681304694647,300
223,0.46751000069042403,300
224,0.5903228413791163,300
225,0.4777195874784295,300
226,0.532773559756377,300
227,0.49378741438823737,300
228,0.391064440679056,300
229,0.5468937045961365,300
230,0.46649318249030186,300
231,0.5529319310318491,300
232,0.663798741126439,300
233,0.4673106298384161,300
234,0.38277422927506566,300
235,0.4739390825940989,300
236,0.620138319673401,300
237,0.5192212263036583,300
238,0.524311170314229,300
239,0.43650305187086114,300
240,0.42787419344578836,300
241,0.5123101986734211,300
242,0.48063807965135685,300
243,0.5535594884684564,300
244,0.4349229437975345,300
245,0.6127230302525398,300
246,0.5640481453871025,300
247,0.47810323877351907,300
248,0.4813743077056648,300
249,0.5464986681693526,300
250,0.6034235866304176,300
251,0.4011943752121921,300
252,0.48687324621066524,300
253,0.4327457880346984,300
254,0.5624431126062426,300
255,0.4991646866673967,300
256,0.6096715958507457,300
257,0.5362954145105194,300
258,0.4700058829504183,300
259,0.5347613796216553,300
260,0.5141872092363915,300
261,0.5108934936247048,300
262,0.6486281494821367,300
263,0.43970885798221426,300
264,0.4866570611000796,300
265,0.513289330337864,300
266,0.6025252553054388,300
267,0.4303157759287364,300
268,0.5068026969419412,300
269,0.5062500172594641,300
270,0.509607704172925,300
271,0.5044327490388312,300
272,0.5416062830836934,300
273,0.41350670046582155,300
274,0.462230481269224,300
275,0.4672962370175745,300
276,0.5497440091864609,300
277,0.3768514398128392,300
278,0.49171758779912056,300
279,0.5416807938530002,300
280,0.6047668698713591,300
281,0.47072771858489404,300
282,0.44287418602813144,300
283,0.45658632748496847,300
284,0.42681068613073403,300
285,0.5750542180116518,300
286,0.5617527808185898,300
287,0.4720978602216431,300
288,0.5139071296970191,300
289,0.46686568023693165,300
290,0.5536429940855518,300
291,0.5236629792308096,300
292,0.569060223092275,300
293,0.5063575152491129,300
294,0.481805560469129,300
295,0.41820438162011486,300
296,0.4191665777121345,300
297,0.42442617899166507,300
298,0.42262859134527553,300
299,0.385976134070363,300
300,0.4467177488794838,400
301,0.5427902658328863,400
302,0.5728699246136001,400
303,0.5489047883464843,400
304,0.40511685385566465,400
305,0.4359030773885868,400
306,0.5491844394235572,400
307,0.49978902553839855,400
308,0.6269165706620834,400
309,0.5351049584782035,400
310,0.46878396098329544,400
311,0.46672844234670124,400
312,0.4413578593560987,400
313,0.4715691334974675,400
314,0.49912828867396514,400
315,0.47059541561951956,400
316,0.5448983807608483,400
317,0.5073553270003627,400
318,0.5071324787582027,400
319,0.5440258107267277,400
320,0.5695977228253233,400
321,0.5461669460711677,400
322,0.510336345682652,400
323,0.5591148877009854,400
324,0.5213498506537941,400
325,0.5248541808140648,400
326,0.5101505920518039,400
327,0.46447540837171725,400
328,0.47514669417158106,400
329,0.5723106376142398,400
330,0.5515911289831972,400
331,0.39549326293309045,400
332,0.49307361888646634,400
333,0.48691109286735135,400
334,0.49640620022560855,400
335,0.4999440837705316,400
336,0.500068553630886,400
337,0.480775549298559,400
338,0.5221397091904778,400
339,0.49814148959968707,400
340,0.5041295975693784,400
341,0.519613920441933,400
342,0.4910445261245846,400
343,0.45855402218799823,400
344,0.5009352095371894,400
345,0.42355142455217076,400
346,0.4815342227412147,400
347,0.5616755253228178,400
348,0.55805501037231,400
349,0.4827789902309506,400
350,0.5543820318738769,400
351,0.48524918989018306,400
352,0.47228942879659447,400
353,0.45365177696640036,400
354,0.5338407696472414,400
355,0.4931267777003363,400
356,0.3808239330966589,400
357,0.3946867353371234,400
358,0.5071934019186596,400
359,0.514805118390251,400
360,0.4288856676326757,400
361,0.4889558340808864,400
362,0.48015899942956775,400
363,0.5901078629106146,400
364,0.5105945806138034,400
365,0.5200691797660674,400
366,0.48786561189096606,400
367,0.5769312007355546,400
368,0.5193753152935773,400
369,0.5202771182046185,400
370,0.4431270595304557,400
371,0.5416377438415512,400
372,0.4882314225861567,400
373,0.5906215563218299,400
374,0.4171096341732598,400
375,0.5699436238438434,400
376,0.44841388726059045,400
377,0.4832446653218391,400
378,0.48550017673946605,400
379,0.45520011430082913,400
380,0.5402004213872315,400
381,0.5073642800133994,400
382,0.5276393186272322,400
383,0.5461914179252793,400
384,0.4073935769248105,400
385,0.5241661968254343,400
386,0.3962966240786855,400
387,0.5548781638451342,400
388,0.44255945592186546,400
389,0.6260960434261696,400
390,0.41419831192248513,400
391,0.48201281825321646,400
392,0.5230548757820864,400
393,0.4761787472768676,400
394,0.5417519680706737,400
395,0.5220694383464257,400
396,0.4274778135302779,400
397,0.4465276206336203,400
398,0.48920936541475085,400
399,0.40959339403285494,400
400,0.5208156246140381,500
401,0.41018846096689443,500
402,0.3994725381014665,500
403,0.48942147203835545,500
404,0.4854194873731987,500
405,0.47600699913434663,500
406,0.5504234247710817,500
407,0.5425682539113318,500
408,0.5235445888389217,500
