,Disagreement,size
0,0.0004362133217478983,100
1,0.00041328685534419246,100
2,0.0007590187734874172,100
3,0.0006338217185484837,100
4,0.0007201053559861509,100
5,0.0003059953582355345,100
6,0.0008545722582525783,100
7,0.0009129084179162224,100
8,0.0003254764369943353,100
9,0.0004955049407102575,100
10,0.00035780939816130704,100
11,0.000916877695304669,100
12,0.00026571372445689074,100
13,0.0010108499355325421,100
14,0.0005201765092581438,100
15,0.0009266326640428922,100
16,0.0008355242464664573,100
17,0.0004316942031603161,100
18,0.0004103582025800444,100
19,0.0008768373748907631,100
20,0.00045990027233812217,100
21,0.0009033652863585655,100
22,0.0003782134678702497,100
23,0.0003147287063569695,100
24,0.0005146191524677866,100
25,0.0002603952455975832,100
26,0.0006179058476471199,100
27,0.0005710108176722339,100
28,0.0005187177503094907,100
29,0.00034016033566833075,100
30,0.0004957338836704894,100
31,0.0003014482849444224,100
32,0.0012148305016351695,100
33,0.00025028547274782737,100
34,0.0008613247591648883,100
35,0.001068945178163783,100
36,0.00021593738660673036,100
37,0.0003808015557733206,100
38,0.00040739414895069504,100
39,0.00039906029494133965,100
40,0.0004806357172009983,100
41,0.0008336151582092271,100
42,0.0006308852980513832,100
43,0.0003668597815161548,100
44,0.0007775647763408934,100
45,0.0005110307991117199,100
46,0.0003383073963384058,100
47,0.0002211088579074292,100
48,0.00036623993564200243,100
49,0.0007839106923513922,100
50,0.0008684427191425851,100
51,0.0007667974849128181,100
52,0.000783134100000084,100
53,0.00027393660545552704,100
54,0.00041665708585181315,100
55,0.0005570311427208177,100
56,0.00039627079817732973,100
57,0.0009397484887664888,100
58,0.0008003256096091973,100
59,0.0005877071466369447,100
60,0.0005223115055827732,100
61,0.00074036279039547,100
62,0.00039126038507346275,100
63,0.0005407635296129682,100
64,0.000694007671149503,100
65,0.000653814652220559,100
66,0.0003640970188679014,100
67,0.0006904979026139777,100
68,0.0003679747869524843,100
69,0.0005037007311063269,100
70,0.0005021998667367696,100
71,0.0005190324819261592,100
72,0.0010805076110558419,100
73,0.0005509432639807812,100
74,0.0005029690284018798,100
75,0.0005165555651826531,100
76,0.00044174645572029876,100
77,0.0005075097135581283,100
78,0.0005170177559178621,100
79,0.00039334424648996516,100
80,0.00044801979543206713,100
81,0.00046431585293160325,100
82,0.0002453064359439664,100
83,0.0008608595274845215,100
84,0.00024125063368507217,100
85,0.0003409775487937025,100
86,0.0005372472654431639,100
87,0.0004126646157491188,100
88,0.0008891717715351191,100
89,0.0018238194117031789,100
90,0.0012054052772694993,100
91,0.0007989372821198441,100
92,0.0006213348254272283,100
93,0.0004995329385455901,100
94,0.0004119080404195945,100
95,0.0010857786751823212,100
96,0.0008759528335040155,100
97,0.0008337425263531781,100
98,0.0007166854912625059,100
