,Diversity,size
0,0.0006742725233731087,100
1,0.0007660663853998452,100
2,0.0013346429121437714,100
3,0.0010778196861821428,100
4,0.0011648010898618714,100
5,0.0004853239411367089,100
6,0.0013919213932390955,100
7,0.0016000031453326333,100
8,0.00048114131857286913,100
9,0.001008956134225691,100
10,0.0005570276325672589,100
11,0.0016497369879848508,100
12,0.0003931309071205697,100
13,0.001924258049953569,100
14,0.0009404331680935708,100
15,0.001621867261973575,100
16,0.001328872989565692,100
17,0.0007158497922230248,100
18,0.0006860389031207174,100
19,0.001597111847173041,100
20,0.0007449335369571309,100
21,0.0019443492860263913,100
22,0.0006287183731415067,100
23,0.0005023299239219492,100
24,0.000978500853035654,100
25,0.00037966715583596315,100
26,0.0010364662437687693,100
27,0.0009017382806739827,100
28,0.0009935549659382194,100
29,0.0006136703490322909,100
30,0.0008102872042720301,100
31,0.0005092037316450574,100
32,0.0025636802360664165,100
33,0.00035712738067688585,100
34,0.0014285441512134208,100
35,0.0022148133934175936,100
36,0.00034635395926816114,100
37,0.000513680928580248,100
38,0.0007039198832183738,100
39,0.0006383602394719288,100
40,0.0008747440061248581,100
41,0.005135911112546637,100
42,0.0010432345967797295,100
43,0.0005706261247398407,100
44,0.001331135122644472,100
45,0.0009524188414260255,100
46,0.0005225651371720308,100
47,0.000334322801447457,100
48,0.0005480894147156709,100
49,0.00121195054688632,100
50,0.001583404087025119,100
51,0.0013437373128506508,100
52,0.0014802379979560894,100
53,0.0004498220029346959,100
54,0.0006813207771197255,100
55,0.0009782210416199298,100
56,0.0007191156748402848,100
57,0.0017435644826486576,100
58,0.002021720194922284,100
59,0.001034446332156816,100
60,0.0008881301686622984,100
61,0.001460351998709656,100
62,0.0006140918517612237,100
63,0.0009193783521967705,100
64,0.0012258610798694901,100
65,0.0010973443687114697,100
66,0.0005326854291557333,100
67,0.001146080412463337,100
68,0.0005821745028535044,100
69,0.000914569269633235,100
70,0.0009839215559579362,100
71,0.0008722371153714265,100
72,0.0023059075475178785,100
73,0.0010067087556111438,100
74,0.0008118179162669108,100
75,0.0009296091659873058,100
76,0.0007972151175623867,100
77,0.0008079662314518689,100
78,0.0008865707400840487,100
79,0.0006450886177242081,100
80,0.0008284216005463893,100
81,0.0009859869403209074,100
82,0.00036739985815807994,100
83,0.0021643222746950304,100
84,0.00035662903286302346,100
85,0.0004846290500289091,100
86,0.0009071814368272309,100
87,0.0007814397325395074,100
88,0.0016424530399809084,100
89,0.003926621152212475,100
90,0.0028995398660241144,100
91,0.001849258482632372,100
92,0.0010905615679619241,100
93,0.0008222968817935294,100
94,0.0006327686653791906,100
95,0.0021619772232621733,100
96,0.0015011169052878714,100
97,0.001406668596486903,100
98,0.0013754501285226383,100
99,0.0009429019723247352,100
100,0.0016252067831531802,200
101,0.0014880257560099114,200
102,0.0008208599638978572,200
103,0.0013292770248341803,200
104,0.0010895739070470544,200
105,0.0013782809861673973,200
106,0.0012449737432038137,200
107,0.0010525835757341866,200
108,0.0016980602230714861,200
109,0.0023530239552155517,200
110,0.0019048107333245775,200
111,0.0009663801052611885,200
112,0.0010491754472116215,200
113,0.001291176745311422,200
114,0.0012309743949637472,200
115,0.0013429303839101309,200
116,0.0008192592822858874,200
117,0.0006002836973014407,200
118,0.0006071829767514871,200
119,0.0006036368034887722,200
120,0.0012500587333626825,200
121,0.0018818278359366294,200
122,0.001068846055062116,200
123,0.0013762070956846889,200
124,0.0013297892837153122,200
125,0.0035426049436637435,200
126,0.0014784732983488735,200
127,0.000908538166398046,200
128,0.000964512217708408,200
129,0.0022676319446499216,200
130,0.0004424695064184456,200
131,0.0008891851183487415,200
132,0.0011691859560309385,200
133,0.0009076141661004297,200
134,0.0005335685090793335,200
135,0.0012614260096655292,200
136,0.0019094410263888614,200
137,0.0009544577321576194,200
138,0.0012819385859512825,200
139,0.0007831588889459709,200
140,0.0007134487327458385,200
141,0.0018389631645474894,200
142,0.0007399280124172673,200
143,0.001069062331590725,200
144,0.0007402002056639,200
145,0.0015556156399763748,200
146,0.000550166586544443,200
147,0.0005820024276314957,200
148,0.001091924249623585,200
149,0.0012528858292928128,200
150,0.0010771696731080103,200
151,0.0007778606374752563,200
152,0.0011826498367755248,200
153,0.0009326181710909412,200
154,0.0008375400780713471,200
