,Diversity,q
0,0.09893153736454721,1.0
1,0.08149620840242026,1.0
2,0.05255667164128613,1.0
3,0.06160980102021708,1.0
4,0.04789006617421597,1.0
5,0.06510640151179453,1.0
6,0.054159331765695616,1.0
7,0.06843251047970904,1.0
8,0.06506903726627884,1.0
9,0.042418405663565355,1.0
10,0.08908942505114227,1.0
11,0.04348892514189773,1.0
12,0.08402084371046506,1.0
13,0.06958349829223776,1.0
14,0.08480669613212713,1.0
15,0.08647320871706542,1.0
16,0.0796890953354138,1.0
17,0.06086822872168814,1.0
18,0.08513627679526467,1.0
19,0.07804795466682171,1.0
20,0.0876522087283238,1.0
21,0.06872588612808037,1.0
22,0.05442578103334363,1.0
23,0.09789934354181437,1.0
24,0.07931911652630354,1.0
25,0.07171253099962342,1.0
26,0.09311588826161564,1.0
27,0.05844236092540423,1.0
28,0.06396871127174347,1.0
29,0.07651701652733585,1.0
30,0.07816961891685865,1.0
31,0.07436795590619387,1.0
32,0.05878645841764776,1.0
33,0.11714252642538588,1.0
34,0.06829514395473281,1.0
35,0.07253042136361584,1.0
36,0.052428028252722,1.0
37,0.07025022629592059,1.0
38,0.09347470911801299,1.0
39,0.07360402072302036,1.0
40,0.10143113943496923,1.0
41,0.08841649479872556,1.0
42,0.07237988624399745,1.0
43,0.07768212790832499,1.0
44,0.07797025804858126,1.0
45,0.07504559434510293,1.0
46,0.09353576714048685,1.0
47,0.05182471428993275,1.0
48,0.05769203641060883,1.0
49,0.07340888855950939,1.0
50,0.09141848641774208,1.0
51,0.07227388106136327,1.0
52,0.12411246030451775,1.0
53,0.05199658502275861,1.0
54,0.055811196449742105,1.0
55,0.06547642506218157,1.0
56,0.06284061384483536,1.0
57,0.07777237892422562,1.0
58,0.08401352735372829,1.0
59,0.09205350641506549,1.0
60,0.06643023148288997,1.0
61,0.05286100784188455,1.0
62,0.06654915409848741,1.0
63,0.10963108314624069,1.0
64,0.08346525123414232,1.0
65,0.0835802357166051,1.0
66,0.057919552578006905,1.0
67,0.04337913035343213,1.0
68,0.05599083840681154,1.0
69,0.06820078964897049,1.0
70,0.06682683272446592,1.0
71,0.0804971173976176,1.0
72,0.07274152307765104,1.0
73,0.06471064029848869,1.0
74,0.07538521314010688,1.0
75,0.0660025909347255,1.0
76,0.08265574694980594,1.0
77,0.07551575242816,1.0
78,0.06289676683050432,1.0
79,0.06987315141956771,1.0
80,0.08428183809962167,1.0
81,0.0424591991087485,1.0
82,0.07314862440664247,1.0
83,0.06570123442241928,1.0
84,0.04379898441756999,1.0
85,0.05204761754531298,1.0
86,0.08339947758291577,1.0
87,0.08360327955694326,1.0
88,0.05194399888638013,1.0
89,0.10002339949396402,1.0
90,0.07854122723695982,1.0
91,0.07619923481034147,1.0
92,0.0635427055915824,1.0
93,0.0720588157295411,1.0
94,0.09119593181491327,1.0
95,0.09413324472189072,1.0
96,0.07188345609463172,1.0
97,0.05249209017272363,1.0
98,0.07722840778352669,1.0
99,0.07335558358672756,1.0
100,0.07688116586325135,0.8
101,0.09610809174124384,0.8
102,0.0731586700332068,0.8
103,0.10626408978174635,0.8
104,0.09166427290713725,0.8
105,0.06878832990793124,0.8
106,0.08753658730762835,0.8
107,0.08840297479819913,0.8
108,0.06246795851174118,0.8
109,0.09250375049415499,0.8
110,0.0952894504332259,0.8
111,0.05609940770476836,0.8
112,0.059057684615254215,0.8
113,0.07230827871909808,0.8
114,0.08807778000385513,0.8
115,0.06831620913525024,0.8
116,0.04527940187458554,0.8
117,0.08877534886354256,0.8
118,0.10071487899240443,0.8
119,0.06900286453118036,0.8
120,0.07076153100783858,0.8
121,0.060981805929696195,0.8
122,0.061377777062950695,0.8
123,0.10067706177847789,0.8
124,0.0710831064721276,0.8
125,0.06830499491878607,0.8
126,0.1130634244684957,0.8
127,0.07199416219855737,0.8
128,0.09894867303569992,0.8
129,0.09903734788987356,0.8
130,0.1200117562311643,0.8
131,0.07727443127950599,0.8
132,0.04630491212713297,0.8
133,0.050847930964839,0.8
134,0.07645410517512202,0.8
135,0.08930220606696608,0.8
136,0.0662689001326485,0.8
137,0.075180316677949,0.8
138,0.06837938751970105,0.8
139,0.0665867892168476,0.8
140,0.041181883562712865,0.8
141,0.05511577956525892,0.8
142,0.07935892779221856,0.8
143,0.06125867020668789,0.8
144,0.08772315210720383,0.8
145,0.05725793667843991,0.8
146,0.08110868248459122,0.8
147,0.07612160872341377,0.8
148,0.06644780608370483,0.8
149,0.04816046171930017,0.8
150,0.09414309557899408,0.8
151,0.0535236335781851,0.8
152,0.08190171957895184,0.8
153,0.12940789901108066,0.8
154,0.07571733912641264,0.8
155,0.06989445481597803,0.8
156,0.08945074436309328,0.8
157,0.05736734401791655,0.8
158,0.07582670378078697,0.8
159,0.08815180854567364,0.8
160,0.04736433559958389,0.8
161,0.10666465537419975,0.8
162,0.060102548995812306,0.8
163,0.07247861660299673,0.8
164,0.09156932655232085,0.8
165,0.06743337708398833,0.8
166,0.06436054123548618,0.8
167,0.08092145851676075,0.8
168,0.08436467817892673,0.8
169,0.06783319217421907,0.8
170,0.0878281293072516,0.8
171,0.06872284396368263,0.8
172,0.047414569988538394,0.8
173,0.08455761341029235,0.8
174,0.06408657186032173,0.8
175,0.0998228088248015,0.8
176,0.06749962378547412,0.8
177,0.06567674693220268,0.8
178,0.07465349350968398,0.8
179,0.09931680438939676,0.8
180,0.08902163551719047,0.8
181,0.05494939948390986,0.8
182,0.08104408400171993,0.8
183,0.0761744447004733,0.8
184,0.080642011906422,0.8
185,0.0559446412005908,0.8
186,0.10249245305266368,0.8
187,0.0901343259155423,0.8
188,0.09353843207781275,0.8
189,0.06578830910239977,0.8
190,0.0910407639536389,0.8
191,0.06462551265021366,0.8
192,0.06733002521287067,0.8
193,0.05218862587073036,0.8
194,0.0662386693490238,0.8
195,0.09192487893722731,0.8
196,0.07384472928447047,0.8
197,0.079155480198195,0.8
198,0.09103676209598205,0.8
199,0.05449143273966431,0.8
200,0.10934883246182724,0.6
201,0.06039133170992241,0.6
202,0.09558189734846716,0.6
203,0.12759706535648346,0.6
204,0.08683447111723855,0.6
205,0.0729300341350773,0.6
206,0.05581044055451897,0.6
207,0.04870310079264131,0.6
208,0.07417385917939236,0.6
209,0.08882045190735953,0.6
210,0.07051501425835281,0.6
211,0.11053411370090269,0.6
212,0.06878826470477377,0.6
213,0.07199603234519804,0.6
214,0.07580313093388397,0.6
215,0.07816549740122351,0.6
216,0.06781332479441658,0.6
217,0.07046479632773636,0.6
218,0.084400432946406,0.6
219,0.10222909564440856,0.6
220,0.05267393249679141,0.6
221,0.10296778162429515,0.6
222,0.06667838627458905,0.6
223,0.12006209009123994,0.6
224,0.08785499933114709,0.6
225,0.06848181119249758,0.6
226,0.07528669576210875,0.6
227,0.09944680877891743,0.6
228,0.09371504142837496,0.6
229,0.07774200612984618,0.6
230,0.0666970510399247,0.6
231,0.06942422785547475,0.6
232,0.08082953301652658,0.6
233,0.11871833632204436,0.6
234,0.056709155484346845,0.6
235,0.07894873572886527,0.6
236,0.07517544214847247,0.6
237,0.06913401435390988,0.6
238,0.07653846218381982,0.6
239,0.07468379204155409,0.6
240,0.09133592582834421,0.6
241,0.0484497759810663,0.6
242,0.07134172016245433,0.6
243,0.06451900720622722,0.6
244,0.05716862787815319,0.6
245,0.06557983515987785,0.6
246,0.08109945367195323,0.6
247,0.06832859190169539,0.6
248,0.08424134371666803,0.6
249,0.09162659825403464,0.6
250,0.06366243374102427,0.6
251,0.09584579247670011,0.6
252,0.13677902988688131,0.6
253,0.06390840526835581,0.6
254,0.08031487505088775,0.6
255,0.10033778648294492,0.6
256,0.08021803639832722,0.6
257,0.07473194981289223,0.6
258,0.10052261372987521,0.6
259,0.08994800866279698,0.6
260,0.09675376769832404,0.6
261,0.07013787541409641,0.6
262,0.0650810831118028,0.6
263,0.09619810988675524,0.6
264,0.07770563010998711,0.6
265,0.048472776135247135,0.6
266,0.07785928284564146,0.6
267,0.07612711615231901,0.6
268,0.04315201974666759,0.6
269,0.05478084302505788,0.6
270,0.07566900044340343,0.6
271,0.07580585830100145,0.6
272,0.053017271409425186,0.6
273,0.07091043703098478,0.6
274,0.07891886800045422,0.6
275,0.093829670099805,0.6
276,0.10448256824398562,0.6
277,0.0821948451349242,0.6
278,0.09555974313551654,0.6
279,0.06450601875433923,0.6
280,0.08325725448670457,0.6
281,0.0680337133759835,0.6
282,0.0853699874079279,0.6
283,0.13376072933749733,0.6
284,0.07708584438163166,0.6
285,0.077548644680151,0.6
286,0.062361161855283856,0.6
287,0.07251639441058168,0.6
288,0.10088739825790481,0.6
289,0.07753374414308226,0.6
290,0.061296945063095645,0.6
291,0.059176782213079086,0.6
292,0.07086638878517014,0.6
293,0.09333110192091411,0.6
294,0.08016529781360043,0.6
295,0.06344714806972737,0.6
296,0.10511838621959763,0.6
297,0.07097688294489089,0.6
298,0.06721562454995478,0.6
299,0.0653874910078329,0.6
300,0.057482949391162726,0.4
301,0.07606544615851157,0.4
302,0.09311185657880801,0.4
303,0.05329814100550262,0.4
304,0.06657245037130637,0.4
305,0.06913388834272084,0.4
306,0.04642862634826495,0.4
307,0.07173370081630748,0.4
308,0.07677491123083197,0.4
309,0.07343589078222193,0.4
310,0.08878125930745082,0.4
311,0.08892302242523119,0.4
312,0.10409236306490403,0.4
313,0.06700662376636302,0.4
314,0.08265298704395631,0.4
315,0.09450385823798718,0.4
