,Diversity,Density
0,0.010827482072989785,0.1
1,0.010280489760182447,0.1
2,0.0069304064329656625,0.1
3,0.008556433651837026,0.1
4,0.009018945800737942,0.1
5,0.009207700279541065,0.1
6,0.00929768951347723,0.1
7,0.0076121814999291935,0.1
8,0.009231152190153013,0.1
9,0.009484072502004188,0.1
10,0.007119332332397345,0.1
11,0.009214512786479745,0.1
12,0.0072879370581833405,0.1
13,0.010405150096655776,0.1
14,0.006033540272977588,0.1
15,0.009972419807870322,0.1
16,0.007265144249509331,0.1
17,0.007282577033279276,0.1
18,0.009659034297447055,0.1
19,0.007872672229528279,0.1
20,0.009503483812879436,0.1
21,0.011210958365040678,0.1
22,0.009926704312917483,0.1
23,0.008323361596034293,0.1
24,0.005923622165792295,0.1
25,0.006744509525434843,0.1
26,0.009512516447742675,0.1
27,0.009783793222269771,0.1
28,0.00598875989373042,0.1
29,0.006970938195100385,0.1
30,0.01051218718160933,0.1
31,0.012833373758420958,0.1
32,0.007317469184974567,0.1
33,0.011332317769772195,0.1
34,0.012849003136503867,0.1
35,0.012645141943225352,0.1
36,0.007302630885489166,0.1
37,0.008392547291782798,0.1
38,0.011538592489505659,0.1
39,0.007576125621573087,0.1
40,0.009993751033354491,0.1
41,0.009720084966297775,0.1
42,0.008417133259494248,0.1
43,0.010739487823321365,0.1
44,0.007968238431324232,0.1
45,0.01016973381399088,0.1
46,0.00862666115738799,0.1
47,0.009970151017942007,0.1
48,0.009544161979370606,0.1
49,0.01153803964424444,0.1
50,0.013234281217901878,0.1
51,0.010352923467544135,0.1
52,0.008596640774822752,0.1
53,0.011854901661683893,0.1
54,0.0067743922051915085,0.1
55,0.009046061107493402,0.1
56,0.017519684179739068,0.1
57,0.012846958132365598,0.1
58,0.012199020620043365,0.1
59,0.0065484861104631465,0.1
60,0.006338935501905047,0.1
61,0.008066723494241304,0.1
62,0.009195336177433339,0.1
63,0.012403977219420992,0.1
64,0.009679595581764849,0.1
65,0.0058056838398272805,0.1
66,0.010821943254430038,0.1
67,0.01024074065626731,0.1
68,0.006649310580363932,0.1
69,0.010758549454074567,0.1
70,0.008842676384206433,0.1
71,0.0068172397238757555,0.1
72,0.005064675606994953,0.1
73,0.008736176680941421,0.1
74,0.012047506257797136,0.1
75,0.007215243429932642,0.1
76,0.010225757542579556,0.1
77,0.011076716151981995,0.1
78,0.0074580205040204565,0.1
79,0.013922173468774793,0.1
80,0.010269708382340322,0.1
81,0.012560086546575096,0.1
82,0.012399803127372024,0.1
83,0.01016665409685559,0.1
84,0.006253198271797617,0.1
85,0.007647292086013281,0.1
86,0.015355974184886325,0.1
87,0.007905592182947849,0.1
88,0.009193382766207393,0.1
89,0.009191743775754626,0.1
90,0.006337371937489792,0.1
91,0.0067862340329413375,0.1
92,0.006376473810064441,0.1
93,0.010611866215086469,0.1
94,0.010445125172052292,0.1
95,0.012014345689896823,0.1
96,0.010049701444308,0.1
97,0.012231576856080905,0.1
98,0.013753644883273878,0.1
99,0.013415336886131436,0.1
100,0.008000864061785497,0.2
101,0.006651781872897277,0.2
102,0.005280008363531976,0.2
103,0.005144986989491184,0.2
104,0.006618829820095504,0.2
105,0.00801514495481778,0.2
106,0.0047233906894777475,0.2
107,0.00478048365854743,0.2
108,0.005122336266484938,0.2
109,0.00558970388788323,0.2
110,0.0058523509689817075,0.2
111,0.00639384468846156,0.2
112,0.0069247822325967465,0.2
113,0.007743735896405308,0.2
114,0.00758048243204842,0.2
115,0.004817812164783279,0.2
116,0.005172107422685959,0.2
117,0.005649103663122481,0.2
118,0.006308844046291069,0.2
119,0.0046730782859779356,0.2
120,0.005487697385855702,0.2
121,0.006082421447568853,0.2
122,0.0037268218742429753,0.2
123,0.005002231823267294,0.2
124,0.005170764929306832,0.2
125,0.005210749019428918,0.2
126,0.00511961803483264,0.2
127,0.006098637797515972,0.2
128,0.0049657660482659025,0.2
129,0.004912598549862928,0.2
130,0.005464433796378795,0.2
131,0.00504280381939075,0.2
132,0.0062626413642259795,0.2
133,0.005931955719763143,0.2
134,0.004600630980220285,0.2
135,0.006174205967905566,0.2
136,0.005395079420226981,0.2
137,0.005124152153615283,0.2
138,0.005436527598771781,0.2
139,0.00438807347984054,0.2
140,0.0057806531927987815,0.2
141,0.005264343258055807,0.2
142,0.004726260450221284,0.2
143,0.00685415542601614,0.2
144,0.005872604383505893,0.2
145,0.004782008854077051,0.2
146,0.00447385687757814,0.2
147,0.004755823122868175,0.2
148,0.005415938120319185,0.2
149,0.005072687638579555,0.2
150,0.0066137071174724215,0.2
151,0.0058810748849253925,0.2
152,0.00485171201500374,0.2
153,0.004238713500890179,0.2
154,0.005861087652559155,0.2
155,0.005491792457566194,0.2
156,0.0057218929824427445,0.2
157,0.006440014370988396,0.2
158,0.006705282682200201,0.2
159,0.00592759827998874,0.2
160,0.005428018003685284,0.2
161,0.00747975237506187,0.2
162,0.004727412723784924,0.2
163,0.00274467062496051,0.2
164,0.005986478370175433,0.2
165,0.005211912950301267,0.2
166,0.005721648505386415,0.2
167,0.005896233844765955,0.2
168,0.004737936490783539,0.2
169,0.004984527736133732,0.2
170,0.006260788939060044,0.2
171,0.005266531565174782,0.2
172,0.0037751382758677383,0.2
173,0.0062168965504981214,0.2
174,0.008011498754594157,0.2
175,0.005586087549410282,0.2
176,0.006296833993251669,0.2
177,0.006980362693718532,0.2
178,0.006546371389477986,0.2
179,0.0048154970622505434,0.2
180,0.0055634228040675245,0.2
181,0.004983212426321597,0.2
182,0.005733215007376996,0.2
183,0.006055919428725508,0.2
184,0.006725741126187588,0.2
185,0.0049224605391267485,0.2
186,0.005073080755528813,0.2
187,0.004730350876439635,0.2
188,0.006491709699227098,0.2
189,0.005288469127515473,0.2
190,0.005454511471332302,0.2
191,0.0053155555484932174,0.2
192,0.0038445674406473317,0.2
193,0.004450149352743059,0.2
194,0.005843429838701417,0.2
195,0.004606287033275988,0.2
196,0.006869604099039493,0.2
197,0.007665014483989216,0.2
198,0.006511901435325239,0.2
199,0.003351096873448107,0.2
200,0.005013792347385024,0.4
201,0.004326534361879633,0.4
202,0.0038763143702338913,0.4
203,0.0032967799842625106,0.4
204,0.0037364198142570727,0.4
205,0.0032780820993115207,0.4
206,0.003165631720851767,0.4
207,0.0048515145553130225,0.4
208,0.002640248544730141,0.4
209,0.005091845354381388,0.4
210,0.00438713571608702,0.4
211,0.0036431124256627806,0.4
212,0.006368377413206815,0.4
213,0.004455236251823708,0.4
214,0.0049019141008761384,0.4
215,0.003640992807157428,0.4
216,0.003120018218588697,0.4
217,0.0052127875252301805,0.4
218,0.004182339822944552,0.4
219,0.005353047691242425,0.4
220,0.004199784852338764,0.4
221,0.003870569000150422,0.4
222,0.0053110414628047085,0.4
223,0.0037602302860350973,0.4
224,0.003999487880265381,0.4
225,0.003966793375448311,0.4
226,0.003910632745366783,0.4
227,0.0041319525534440375,0.4
228,0.0037698396487060755,0.4
229,0.003564896535598014,0.4
230,0.0038040662927363226,0.4
231,0.0031512499014441624,0.4
232,0.006245402611956941,0.4
233,0.0036994268491104872,0.4
234,0.0033275558862731775,0.4
235,0.0036473897970053775,0.4
236,0.0035578134944584255,0.4
237,0.003375591510944108,0.4
238,0.004620863919466139,0.4
239,0.004197819074112261,0.4
240,0.004091710699247465,0.4
241,0.004721713082366097,0.4
242,0.004304927324403363,0.4
243,0.004593890050086535,0.4
244,0.004884776205971739,0.4
245,0.00408312184429541,0.4
246,0.0031036257332458742,0.4
247,0.005141027684276541,0.4
248,0.004093168019351547,0.4
249,0.0053052204092469005,0.4
250,0.003926700638354801,0.4
251,0.004756512424357169,0.4
252,0.0045175031997786545,0.4
253,0.0041312327440175935,0.4
254,0.004387706451972023,0.4
255,0.003350051420928311,0.4
256,0.005527883079334343,0.4
257,0.003916315656358355,0.4
258,0.004271650421148561,0.4
259,0.004433572514019395,0.4
260,0.002953180031922104,0.4
261,0.004092510393623454,0.4
262,0.00514150993543714,0.4
263,0.004203282946890554,0.4
264,0.004594407256269128,0.4
265,0.003522891718606638,0.4
266,0.005482473326880225,0.4
267,0.0038416123096957477,0.4
268,0.003293523041516047,0.4
269,0.0036022838879331636,0.4
270,0.004744570778835123,0.4
271,0.0038901270835565716,0.4
272,0.004944363403013492,0.4
273,0.0037856514530491144,0.4
274,0.004931027094052248,0.4
275,0.005386577409546239,0.4
276,0.004244594614807571,0.4
277,0.0043233494549161575,0.4
278,0.004189123016120413,0.4
279,0.005035184919580212,0.4
280,0.0032824475912083943,0.4
281,0.004447377987573489,0.4
282,0.003324690355960565,0.4
283,0.0038333683549432985,0.4
284,0.003961657078931312,0.4
285,0.004173346238722591,0.4
286,0.003485757409554977,0.4
287,0.005289177263913739,0.4
288,0.003689643499995525,0.4
289,0.005281851418055877,0.4
290,0.004767461073015593,0.4
291,0.0043517008661653886,0.4
292,0.004756635914040721,0.4
293,0.003284871176837896,0.4
294,0.006709339209954469,0.4
295,0.003944436674909042,0.4
296,0.005706620466190244,0.4
297,0.004445391095520143,0.4
298,0.0034571382621400603,0.4
299,0.003180250107652496,0.4
300,0.003941540541861844,0.6
301,0.0038240442537712306,0.6
302,0.0031843183201360286,0.6
303,0.003768978973649821,0.6
304,0.004077741895820703,0.6
305,0.004061155280673283,0.6
306,0.003792877842472643,0.6
307,0.0038226679988064573,0.6
