,Diversity,Density
0,0.01789034212472177,0.1
1,0.016773651602671098,0.1
2,0.015868988085424786,0.1
3,0.02014777853937866,0.1
4,0.0077434868449095026,0.1
5,0.013288153991773285,0.1
6,0.01750729688480193,0.1
7,0.012203747373074732,0.1
8,0.01298681692639434,0.1
9,0.01710241460395602,0.1
10,0.01923903917680378,0.1
11,0.012409301841692229,0.1
12,0.017301423613376027,0.1
13,0.013054250215060901,0.1
14,0.013890420251537881,0.1
15,0.019292290358389533,0.1
16,0.010385137183415693,0.1
17,0.02300430055211097,0.1
18,0.016473415941071896,0.1
19,0.013895078981711176,0.1
20,0.011781492251425022,0.1
21,0.01901235168499085,0.1
22,0.015151753366770009,0.1
23,0.012500722194916953,0.1
24,0.013917266930031843,0.1
25,0.017443426550087463,0.1
26,0.015527334054316874,0.1
27,0.014776031341475428,0.1
28,0.012546030639719503,0.1
29,0.014871043429374484,0.1
30,0.009866832505961022,0.1
31,0.015489635293242897,0.1
32,0.01303501922422725,0.1
33,0.011119507987976819,0.1
34,0.01766963148205384,0.1
35,0.0109033265027916,0.1
36,0.01887730647107442,0.1
37,0.016678320822327702,0.1
38,0.010173335558513207,0.1
39,0.02082465965875625,0.1
40,0.01623334050283645,0.1
41,0.013453611193519836,0.1
42,0.01237362675769949,0.1
43,0.014188519678693803,0.1
44,0.012937834007599854,0.1
45,0.009902958462344345,0.1
46,0.015457938475671461,0.1
47,0.017608841670687936,0.1
48,0.011723283541293032,0.1
49,0.01182995663467118,0.1
50,0.015682179928378063,0.1
51,0.015183926830611124,0.1
52,0.01879837107354908,0.1
53,0.01312584647284099,0.1
54,0.01125466736727899,0.1
55,0.010900807998733228,0.1
56,0.016876216263016417,0.1
57,0.013948616911381608,0.1
58,0.014431960938287344,0.1
59,0.012669776739008091,0.1
60,0.010257629265985762,0.1
61,0.016905541330571993,0.1
62,0.016270254383932304,0.1
63,0.014123645416490471,0.1
64,0.015643599620260934,0.1
65,0.018780002282241928,0.1
66,0.014723982632818126,0.1
67,0.011605374423582848,0.1
68,0.015432593507168312,0.1
69,0.020765202503091832,0.1
70,0.010123812511339344,0.1
71,0.013838790640075635,0.1
72,0.010009112588171635,0.1
73,0.014928548004308994,0.1
74,0.017113696491271854,0.1
75,0.012612978030933504,0.1
76,0.011518792598623172,0.1
77,0.010824411278976629,0.1
78,0.015431404021234565,0.1
79,0.013090896842791275,0.1
80,0.014447960968420402,0.1
81,0.014954755153508368,0.1
82,0.020606065179072264,0.1
83,0.02170631632670177,0.1
84,0.018308839939015168,0.1
85,0.016084154091835282,0.1
86,0.01740038902891204,0.1
87,0.01752648197309079,0.1
88,0.014799721935611538,0.1
89,0.014468811688815461,0.1
90,0.010253799577949163,0.1
91,0.01857696039178131,0.1
92,0.013694504347369036,0.1
93,0.013489695459325884,0.1
94,0.013523363941463822,0.1
95,0.019257218840732736,0.1
96,0.015988287993743962,0.1
97,0.012506772938854304,0.1
98,0.01428301188456019,0.1
99,0.01699330206386775,0.1
100,0.008169771863889974,0.2
101,0.012714802790838293,0.2
102,0.007465403485376142,0.2
103,0.009175993624455855,0.2
104,0.013326441607619526,0.2
105,0.008950278194904092,0.2
106,0.009860863067937512,0.2
107,0.011031591322417565,0.2
108,0.011610619315568435,0.2
109,0.01236838729285836,0.2
110,0.01165643015051663,0.2
111,0.011658039157928776,0.2
112,0.010322965651869102,0.2
113,0.009154326817664711,0.2
114,0.011381839886613168,0.2
115,0.011097434264057302,0.2
116,0.01305887673617232,0.2
117,0.016282245503395455,0.2
118,0.009308902368287776,0.2
