,Diversity,Density
410,2.0578515909331933e-06,0.6
411,1.9347961290982396e-06,0.6
412,2.1263387249146644e-06,0.6
413,1.967966089317953e-06,0.6
414,2.053373385458443e-06,0.6
415,3.2832594299220907e-06,0.6
416,2.1700965487856302e-06,0.6
417,2.5597019127685032e-06,0.6
418,1.1348471169615882e-06,0.6
419,2.225617620996837e-06,0.6
420,2.0639423770489904e-06,0.6
421,1.6209380942257111e-06,0.6
422,1.7980114468396229e-06,0.6
423,1.714774569967283e-06,0.6
424,2.137141310065597e-06,0.6
425,2.698024269290678e-06,0.6
426,2.0452792011314425e-06,0.6
427,2.3470613311381663e-06,0.6
428,2.5977937003179134e-06,0.6
429,2.654252281232736e-06,0.6
430,2.1980964075733612e-06,0.6
431,2.91387004476138e-06,0.6
432,1.6019344163558343e-06,0.6
433,1.6620398448873882e-06,0.6
434,1.9017858487697518e-06,0.6
435,2.6327056719609624e-06,0.6
436,2.3192407332752044e-06,0.6
437,2.427965548996046e-06,0.6
438,2.2272043290508258e-06,0.6
439,1.6198976509541872e-06,0.6
440,2.4027023534055105e-06,0.6
441,1.5644983175449896e-06,0.6
442,2.738514595947382e-06,0.6
443,2.0031195471431873e-06,0.6
444,1.925880251572813e-06,0.6
445,2.058248452123766e-06,0.6
446,2.802563174771805e-06,0.6
447,2.4953306357656855e-06,0.6
448,2.1339018551116e-06,0.6
449,2.950084085776227e-06,0.6
450,2.4845848509989976e-06,0.6
451,1.370400556696577e-06,0.6
452,2.7969089557063275e-06,0.6
453,1.8952016686029356e-06,0.6
454,1.987097938644261e-06,0.6
455,1.42744355090756e-06,0.6
456,1.6846957302354609e-06,0.6
457,1.885007686543297e-06,0.6
458,2.520268069152956e-06,0.6
459,1.6478360285037942e-06,0.6
460,2.0141306598604015e-06,0.6
461,1.5944894374341652e-06,0.6
462,2.0458277551693227e-06,0.6
463,1.8479174985212883e-06,0.6
464,1.9054373820218199e-06,0.6
465,2.103826206991577e-06,0.6
466,2.468105279813956e-06,0.6
467,1.7939659107327183e-06,0.6
468,2.6230054083041588e-06,0.6
469,1.7913098544033373e-06,0.6
470,1.5438006054162046e-06,0.6
471,2.0249694995433086e-06,0.6
472,1.6221930582711004e-06,0.6
473,1.703523526636504e-06,0.6
474,2.213703086544282e-06,0.6
475,1.7584821690220281e-06,0.6
476,1.9516209313959615e-06,0.6
477,1.941985519271126e-06,0.6
478,2.2288182447822348e-06,0.6
479,1.5716519354553608e-06,0.6
480,2.0511857151661467e-06,0.6
481,1.3601094513255298e-06,0.6
482,2.626326520528009e-06,0.6
483,1.8879057047650542e-06,0.6
484,2.339389583784959e-06,0.6
485,1.725079867897902e-06,0.6
486,2.014619864852476e-06,0.6
487,3.131966982041093e-06,0.6
488,1.5226696004851238e-06,0.6
489,1.7129607891476771e-06,0.6
490,1.951913215988659e-06,0.6
491,2.0115906722402643e-06,0.6
492,3.310037359100823e-06,0.6
493,1.6893679952340417e-06,0.6
494,1.8161902368708295e-06,0.6
495,1.5499212645778931e-06,0.6
496,2.1377188562098254e-06,0.6
497,2.053627376930452e-06,0.6
498,2.4988556506090164e-06,0.6
499,1.9655039953503526e-06,0.6
500,1.761217493288956e-06,0.7
501,1.1577515482747237e-06,0.7
502,1.3343457494580592e-06,0.7
503,1.3752947486284883e-06,0.7
504,2.1363772101181367e-06,0.7
505,1.712805208311409e-06,0.7
506,1.5579002309007212e-06,0.7
507,1.7007105420289025e-06,0.7
508,1.625347026422711e-06,0.7
509,1.5215790407853907e-06,0.7
510,1.5807482037622462e-06,0.7
511,1.749698926682092e-06,0.7
512,1.2413804049911092e-06,0.7
513,1.8398716859518785e-06,0.7
514,1.4066821367629395e-06,0.7
515,1.811329255923481e-06,0.7
516,1.760514616575349e-06,0.7
517,1.9329530719869633e-06,0.7
518,1.4690599468062428e-06,0.7
519,2.266910251317372e-06,0.7
520,1.7158704483927208e-06,0.7
521,1.8727901111163407e-06,0.7
522,1.3642569926742298e-06,0.7
523,1.1572440177079364e-06,0.7
524,1.4333256272318196e-06,0.7
525,1.6857168936890266e-06,0.7
526,1.2680746855942795e-06,0.7
527,1.2654647692560523e-06,0.7
528,1.620026263222805e-06,0.7
529,1.4131436466537665e-06,0.7
530,1.7574678116561752e-06,0.7
531,1.3634326734544486e-06,0.7
532,1.4831228474329243e-06,0.7
533,2.4779990586911696e-06,0.7
534,1.6206336025901608e-06,0.7
535,2.407415882606697e-06,0.7
536,1.7513137775010528e-06,0.7
537,1.4278110073727791e-06,0.7
538,1.8671852946354199e-06,0.7
539,2.779716767402701e-06,0.7
540,1.730919213195882e-06,0.7
541,2.033824873062452e-06,0.7
542,2.0970234618877277e-06,0.7
543,1.8994653911445639e-06,0.7
544,1.804714191286954e-06,0.7
545,2.0470199606251116e-06,0.7
546,1.8671790963824621e-06,0.7
547,1.6398565936122432e-06,0.7
548,1.939556659905069e-06,0.7
549,2.315549180192409e-06,0.7
550,2.306016688782014e-06,0.7
551,1.6540409027007905e-06,0.7
552,1.3831960689044356e-06,0.7
553,2.0770634192207287e-06,0.7
554,2.0822977880317247e-06,0.7
555,2.000674773869412e-06,0.7
556,2.179648413207242e-06,0.7
557,1.94546076788547e-06,0.7
558,1.3682559292824387e-06,0.7
559,2.6415590855470062e-06,0.7
560,1.7307367175250697e-06,0.7
561,1.7615614432386545e-06,0.7
562,1.51758703699831e-06,0.7
563,2.0837866990748366e-06,0.7
564,1.8791978407925208e-06,0.7
565,1.264004767490504e-06,0.7
566,1.9452153814746114e-06,0.7
567,1.5577689153231955e-06,0.7
568,1.2016935530203024e-06,0.7
569,1.4905474747652197e-06,0.7
570,1.5304229061447046e-06,0.7
571,1.9776736464602252e-06,0.7
572,1.791019885181373e-06,0.7
573,1.5729346603136857e-06,0.7
574,1.4733536324241717e-06,0.7
575,1.2608338227814672e-06,0.7
576,1.726566031895664e-06,0.7
577,2.037070630467869e-06,0.7
578,2.476405257770014e-06,0.7
579,1.9326261268584205e-06,0.7
580,1.5005826591795652e-06,0.7
581,1.7664917933897823e-06,0.7
582,2.0352437682315042e-06,0.7
583,3.5551399608379805e-06,0.7
584,1.7601589019624613e-06,0.7
585,1.8383280735718293e-06,0.7
586,1.768177125122338e-06,0.7
587,1.7298380364483105e-06,0.7
588,1.411877362545924e-06,0.7
589,1.4873240987856363e-06,0.7
590,1.272199082829107e-06,0.7
591,1.5417561587194914e-06,0.7
592,2.9187582715686647e-06,0.7
593,1.7669826768117547e-06,0.7
594,1.8117393157908543e-06,0.7
595,1.375199230301167e-06,0.7
596,2.423187201538699e-06,0.7
597,1.5529456685705293e-06,0.7
598,1.9798370244153694e-06,0.7
599,9.631123169875476e-07,0.7
600,1.717816138911984e-06,0.8
601,1.4347524376129047e-06,0.8
602,1.9720833191048024e-06,0.8
603,1.5477721616692102e-06,0.8
604,1.5729182823624569e-06,0.8
605,1.7678045830434386e-06,0.8
606,1.505758004036008e-06,0.8
607,1.3915632654869721e-06,0.8
608,1.5579517904051026e-06,0.8
609,1.6311425216122876e-06,0.8
610,1.6667503439757255e-06,0.8
611,1.4677655893653287e-06,0.8
612,1.2222946063278691e-06,0.8
613,1.189957461649138e-06,0.8
614,2.147131846905805e-06,0.8
615,1.8117973140052416e-06,0.8
616,1.5797429411870885e-06,0.8
617,1.5043997868802828e-06,0.8
618,1.8039018409079214e-06,0.8
619,1.9403309658454493e-06,0.8
620,1.8582360934670046e-06,0.8
621,1.405000609355472e-06,0.8
622,1.9381984660304132e-06,0.8
623,1.4679602816008284e-06,0.8
624,1.2893313513193717e-06,0.8
625,1.4580000908689903e-06,0.8
626,1.3115834270329265e-06,0.8
627,1.0329310198103232e-06,0.8
628,1.2449476680002e-06,0.8
629,1.2499121928164392e-06,0.8
630,1.4437325493411638e-06,0.8
631,1.4970870201154489e-06,0.8
632,1.7237707383643845e-06,0.8
633,1.8596600075677247e-06,0.8
634,1.5126987851200075e-06,0.8
635,1.6033305147040484e-06,0.8
636,1.8256219673842975e-06,0.8
637,1.6055158593365158e-06,0.8
638,2.0188114881446654e-06,0.8
639,2.0360319721766284e-06,0.8
640,1.4501047029520591e-06,0.8
641,1.7379538814858795e-06,0.8
642,1.7809600165253972e-06,0.8
643,1.1159053452553866e-06,0.8
644,1.814903696163179e-06,0.8
645,1.1481345202645779e-06,0.8
646,2.0464253296207683e-06,0.8
647,1.5637274936253378e-06,0.8
648,1.4148016134686263e-06,0.8
649,1.2569622025363968e-06,0.8
650,1.6650181202307373e-06,0.8
651,1.6851715689374346e-06,0.8
652,1.3707161614467717e-06,0.8
653,1.1093804763539209e-06,0.8
654,1.1528716074752067e-06,0.8
655,1.0820071371548668e-06,0.8
656,1.5408176045375992e-06,0.8
657,1.1632620974589114e-06,0.8
658,1.7811238700285765e-06,0.8
659,1.7683369027990823e-06,0.8
660,1.6549184347636754e-06,0.8
661,1.6352041287788078e-06,0.8
662,1.484752065330011e-06,0.8
663,1.8038517457425694e-06,0.8
664,1.057345441661492e-06,0.8
665,1.2953653772259081e-06,0.8
666,2.0650177124134097e-06,0.8
667,1.4566867145240845e-06,0.8
668,1.502714597589399e-06,0.8
669,1.3574164997756346e-06,0.8
670,1.3472008088504856e-06,0.8
671,1.7086883476428474e-06,0.8
672,1.107989762788895e-06,0.8
673,1.5348184768618558e-06,0.8
674,2.2397857673215632e-06,0.8
675,1.7750267584737733e-06,0.8
676,1.4535937774254586e-06,0.8
677,1.3691947055549503e-06,0.8
678,2.2946441122979294e-06,0.8
679,1.302088470110571e-06,0.8
680,1.2752834475597264e-06,0.8
681,2.4685914031871924e-06,0.8
682,1.3455426573952363e-06,0.8
683,1.8594085969507898e-06,0.8
684,1.7808426782915023e-06,0.8
685,1.627128921336104e-06,0.8
686,1.3556917019564318e-06,0.8
687,1.3695181675392086e-06,0.8
688,1.3991821930324485e-06,0.8
689,1.4669575304457718e-06,0.8
690,1.7693534674820988e-06,0.8
691,1.5174018931147148e-06,0.8
692,1.2703394746829635e-06,0.8
693,2.1628697064047256e-06,0.8
694,1.3123517794283234e-06,0.8
695,1.3723151807478953e-06,0.8
696,2.0395028726086325e-06,0.8
697,1.5771385565485745e-06,0.8
698,1.1150343309469917e-06,0.8
699,1.604517418719142e-06,0.8
700,1.2626625037201483e-06,0.9
701,1.4906913974482263e-06,0.9
702,1.24013338550622e-06,0.9
703,1.3985154804493593e-06,0.9
704,1.391262793417242e-06,0.9
705,1.2656720580991724e-06,0.9
706,1.4236657435915047e-06,0.9
707,1.4054003567846254e-06,0.9
708,1.546066480487526e-06,0.9
709,1.3346905680704585e-06,0.9
710,1.3480920513190825e-06,0.9
711,1.6121411545451877e-06,0.9
712,1.4341654433692122e-06,0.9
713,1.7031174378400994e-06,0.9
714,1.328545807180157e-06,0.9
715,1.3709246357749466e-06,0.9
716,1.1747937841527042e-06,0.9
717,1.2896961820220479e-06,0.9
718,1.308212263107678e-06,0.9
719,1.3345981679764692e-06,0.9
720,1.5594563971595236e-06,0.9
721,1.2403564524266446e-06,0.9
722,1.5704725225191222e-06,0.9
723,1.8008297788704661e-06,0.9
724,1.6720101629473827e-06,0.9
725,1.117655457797107e-06,0.9
726,1.173188047147465e-06,0.9
727,1.4022526223620202e-06,0.9
728,1.2294312968047366e-06,0.9
729,1.549380799465625e-06,0.9
730,1.1795439642395317e-06,0.9
731,1.363840963094851e-06,0.9
732,1.523740111982324e-06,0.9
733,8.084333782864476e-07,0.9
734,1.1157509733253832e-06,0.9
735,1.5927063750507895e-06,0.9
736,1.500315880278619e-06,0.9
737,1.593375337293993e-06,0.9
738,1.3325500306474476e-06,0.9
739,1.513899227789376e-06,0.9
740,1.4198295662074147e-06,0.9
741,1.0002675500687081e-06,0.9
742,9.929106838611263e-07,0.9
743,1.64200586362743e-06,0.9
744,1.7328132390721285e-06,0.9
745,1.5873653271470972e-06,0.9
746,1.2975051170836635e-06,0.9
747,1.7577051321557038e-06,0.9
748,1.3695441781877706e-06,0.9
749,1.4887977146984924e-06,0.9
750,1.1814889293400467e-06,0.9
751,1.2788392615857897e-06,0.9
752,1.3868072352501772e-06,0.9
753,1.2650322170950498e-06,0.9
754,1.5831323147837143e-06,0.9
755,1.7090563506111835e-06,0.9
756,1.6398769086232069e-06,0.9
757,1.7494224669750301e-06,0.9
758,1.3539505709672599e-06,0.9
759,1.225860847363932e-06,0.9
760,1.5502245151384851e-06,0.9
761,1.28778105229049e-06,0.9
762,1.3128502826122973e-06,0.9
763,1.2442712989870693e-06,0.9
764,1.1131209115596342e-06,0.9
765,7.939456631077118e-07,0.9
766,1.5954225177088542e-06,0.9
767,1.3366420205170046e-06,0.9
768,1.7814260391984936e-06,0.9
769,1.4103840910211672e-06,0.9
770,1.730286011163997e-06,0.9
771,1.2998738882461833e-06,0.9
772,1.175841005261644e-06,0.9
773,8.58192674306683e-07,0.9
774,1.0228946916422988e-06,0.9
775,1.7028247176904066e-06,0.9
776,1.2686086918608134e-06,0.9
777,1.0932320811316482e-06,0.9
778,1.2964191798073897e-06,0.9
779,1.307674809843522e-06,0.9
780,1.4806333148077323e-06,0.9
781,1.8639283392548812e-06,0.9
782,1.330709053452633e-06,0.9
783,1.1648081493085492e-06,0.9
784,1.0787897514405771e-06,0.9
785,1.189610669764079e-06,0.9
786,1.5755733880613479e-06,0.9
787,1.5774698340506523e-06,0.9
788,1.4047684199182256e-06,0.9
789,1.7185099246784528e-06,0.9
790,1.67451509470595e-06,0.9
791,1.4941806676453952e-06,0.9
792,1.078465287833324e-06,0.9
793,1.520015810889441e-06,0.9
