,Diversity,q
0,0.009545460156699954,0.0
1,0.006954467485968607,0.0
2,0.01737284586018396,0.0
3,0.008304833125128532,0.0
4,0.01217622804927964,0.0
5,0.0180359529405258,0.0
6,0.006942164074076098,0.0
7,0.009289312615033862,0.0
8,0.014432413331088668,0.0
9,0.009890555143879718,0.0
10,0.017789974199030403,0.0
11,0.007507957681081953,0.0
12,0.009969452472897855,0.0
13,0.01022829983218863,0.0
14,0.01695737858551204,0.0
15,0.012951379254232677,0.0
16,0.007822559340581512,0.0
17,0.013189086759582507,0.0
18,0.00978099262836098,0.0
19,0.011778395645346194,0.0
20,0.0042813382189944675,0.0
21,0.00995811459205964,0.0
22,0.009527823429065751,0.0
23,0.01534983782713898,0.0
24,0.005588314370139315,0.0
25,0.01223361277645297,0.0
26,0.0076486604138924046,0.0
27,0.005178465511733522,0.0
28,0.01945569446655023,0.0
29,0.018471100275604457,0.0
30,0.017573481456635304,0.0
31,0.017748974047278564,0.0
32,0.0103273912860862,0.0
33,0.006033973528345457,0.0
34,0.023516708505261014,0.0
35,0.012666003558823446,0.0
36,0.013815672150582969,0.0
37,0.011763184172564233,0.0
38,0.007242838334669782,0.0
39,0.00691307878372407,0.0
40,0.01043349655140859,0.0
41,0.011281456871244086,0.0
42,0.01634367831980061,0.0
43,0.00772287676697845,0.0
44,0.011525491357427625,0.0
45,0.009455613172350504,0.0
46,0.024698012663812555,0.0
47,0.013681053798715528,0.0
48,0.011726843824303435,0.0
49,0.016890931403861355,0.0
50,0.012525629115701715,0.0
51,0.010850606931498119,0.0
52,0.016409195713809503,0.0
53,0.01819497200071572,0.0
54,0.017587091629911736,0.0
55,0.01540994678857089,0.0
56,0.014882248077756796,0.0
57,0.011363421088578924,0.0
58,0.013162659538292949,0.0
59,0.018239546035790675,0.0
60,0.01358567417524664,0.0
61,0.01828195716655997,0.0
62,0.009079412393760665,0.0
63,0.019609018094139462,0.0
64,0.006304604088626923,0.0
65,0.008690881058010486,0.0
66,0.011542091698440962,0.0
67,0.010785403219118049,0.0
68,0.02312133214844923,0.0
69,0.014443886218554918,0.0
70,0.0051713783041209835,0.0
71,0.0066529815819410506,0.0
72,0.02033669360793199,0.0
73,0.01610162779499413,0.0
74,0.011225238832211833,0.0
75,0.009796608435323761,0.0
76,0.008566664491908496,0.0
77,0.01444583208623899,0.0
78,0.004516355761076796,0.0
79,0.015015180717904902,0.0
80,0.006829425254354384,0.0
81,0.011918793191084682,0.0
82,0.01926197729802281,0.0
83,0.015828101859315272,0.0
84,0.011379174984086183,0.0
85,0.011455590766696007,0.0
86,0.012971334697053305,0.0
87,0.01573516675055363,0.0
88,0.01439140075614521,0.0
89,0.012234735677905872,0.0
90,0.017518124571910862,0.0
91,0.011606036006264264,0.0
92,0.009913754361681583,0.0
93,0.017723227948302913,0.0
94,0.027688008264346812,0.0
95,0.022318390260404816,0.0
96,0.011044735111705804,0.0
97,0.01176796403903645,0.0
98,0.0070186833766593655,0.0
99,0.01289919685253521,0.0
100,0.013051526471939327,0.01
101,0.016921099652283743,0.01
102,0.01295584608688301,0.01
103,0.023783302348118426,0.01
104,0.02039812024799162,0.01
105,0.011903878700104073,0.01
106,0.012693883046105034,0.01
107,0.008967804440178157,0.01
108,0.014129468123951484,0.01
109,0.014076964036076809,0.01
110,0.011461849161217248,0.01
111,0.008443756700290038,0.01
112,0.008293692589113905,0.01
113,0.014511647482969238,0.01
114,0.011469472137135223,0.01
115,0.01138794508584692,0.01
116,0.021792932393092032,0.01
117,0.012871070137386791,0.01
118,0.010065881190463324,0.01
119,0.011109682107483327,0.01
120,0.008839818422837063,0.01
121,0.015628977357639403,0.01
122,0.010601487391858101,0.01
123,0.009523312721972573,0.01
124,0.016157081020096532,0.01
125,0.020619347009340965,0.01
126,0.010489134123707073,0.01
127,0.010395099060467601,0.01
128,0.01115608059924738,0.01
129,0.016774536629729626,0.01
130,0.010352484843056335,0.01
131,0.013906322876828844,0.01
132,0.016349429455271104,0.01
133,0.016423330291322268,0.01
134,0.011445715825958429,0.01
135,0.02678403579566181,0.01
136,0.01122326791357818,0.01
137,0.017120446865805435,0.01
138,0.007389776775791009,0.01
139,0.018171948252558925,0.01
140,0.010323849179564198,0.01
141,0.0122377256043923,0.01
142,0.012220099696970637,0.01
143,0.011818302529863805,0.01
144,0.01625592775062347,0.01
145,0.01806567338039893,0.01
146,0.011229631454256182,0.01
147,0.015736676056964223,0.01
148,0.009153378954342019,0.01
149,0.006972159271998333,0.01
150,0.00866233567875094,0.01
151,0.006343398978854308,0.01
152,0.020199664158130733,0.01
153,0.005681119143025099,0.01
154,0.011744651451225274,0.01
155,0.0155061056595922,0.01
156,0.009507270282372552,0.01
157,0.010308277308569884,0.01
158,0.010539860981833177,0.01
159,0.016089904323836828,0.01
160,0.009393426583637664,0.01
161,0.01293216800883293,0.01
162,0.015782522230392462,0.01
163,0.009953393341636429,0.01
164,0.005851641459247246,0.01
165,0.019510208270295325,0.01
166,0.009203717568226888,0.01
167,0.00838561969091006,0.01
168,0.024311458450110908,0.01
169,0.007631741752674024,0.01
170,0.014715082783373896,0.01
171,0.01661203438218324,0.01
172,0.01688279612303745,0.01
173,0.008244148665995753,0.01
174,0.010233777465969844,0.01
175,0.015201680035874698,0.01
176,0.012846959465867303,0.01
177,0.012417711627515282,0.01
178,0.012618254439348381,0.01
179,0.013587611150081058,0.01
180,0.011408916520989599,0.01
181,0.017723659577268017,0.01
182,0.006701090707133984,0.01
183,0.017527182199842915,0.01
184,0.016448769952277256,0.01
185,0.010412035886119045,0.01
186,0.01318708423634881,0.01
187,0.012438597423722,0.01
188,0.012277176519357209,0.01
189,0.016292768745847636,0.01
190,0.008399037123983705,0.01
191,0.012574335782308925,0.01
192,0.017564974240470342,0.01
193,0.007054418482499245,0.01
194,0.012657867836753182,0.01
195,0.008833159156079047,0.01
